sample_id,model,generation,batch,problem_key,analyzed,parsed_ok,total_errors,has_cwe,num_cwe_types,cwe_list,error_count,warning_count,style_count,performance_count,portability_count
qwen/gen_2/00002_2/0166_97_B._Superset,qwen,gen_2,00002_2,97 b superset,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0136_221_E._Little_Elephant_and_Shifts,qwen,gen_2,00002_2,221 e little elephant and shifts,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0170_p02935_AtCoder_Beginner_Contest_138_-_Alchemist,qwen,gen_2,00002_2,p02935 atcoder beginner contest 138 alchemist,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0241_787_A._The_Monster,qwen,gen_2,00002_2,787 a the monster,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0236_673_A._Bear_and_Game,qwen,gen_2,00002_2,673 a bear and game,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0228_436_B._Om_Nom_and_Spiders,qwen,gen_2,00002_2,436 b om nom and spiders,1,1,1,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0077_76_F._Tourist,qwen,gen_2,00002_2,76 f tourist,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0057_253_A._Boys_and_Girls,qwen,gen_2,00002_2,253 a boys and girls,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0209_1342_C._Yet_Another_Counting_Problem,qwen,gen_2,00002_2,1342 c yet another counting problem,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0210_1384_D._GameGame,qwen,gen_2,00002_2,1384 d gamegame,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0036_1097_B._Petr_and_a_Combination_Lock,qwen,gen_2,00002_2,1097 b petr and a combination lock,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0137_245_F._Log_Stream_Analysis,qwen,gen_2,00002_2,245 f log stream analysis,1,1,13,1,2,398|563,0,0,13,0,0
qwen/gen_2/00002_2/0220_245_D._Restoring_Table,qwen,gen_2,00002_2,245 d restoring table,1,1,4,1,1,563,0,0,4,0,0
qwen/gen_2/00002_2/0196_1068_D._Array_Without_Local_Maximums_,qwen,gen_2,00002_2,1068 d array without local maximums,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0204_1238_B._Kill__Em_All,qwen,gen_2,00002_2,1238 b kill em all,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0225_364_D._Ghd,qwen,gen_2,00002_2,364 d ghd,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0116_1139_E._Maximize_Mex,qwen,gen_2,00002_2,1139 e maximize mex,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0063_393_C._Blocked_Points,qwen,gen_2,00002_2,393 c blocked points,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0042_1244_G._Running_in_Pairs,qwen,gen_2,00002_2,1244 g running in pairs,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0224_341_B._Bubble_Sort_Graph,qwen,gen_2,00002_2,341 b bubble sort graph,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0130_1474_B._Different_Divisors,qwen,gen_2,00002_2,1474 b different divisors,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0198_1109_F._Sasha_and_Algorithm_of_Silence_s_Sounds,qwen,gen_2,00002_2,1109 f sasha and algorithm of silence s sounds,1,1,2,1,2,398|571,0,0,2,0,0
qwen/gen_2/00002_2/0139_317_D._Game_with_Powers,qwen,gen_2,00002_2,317 d game with powers,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0097_p00451_Common_Sub-String,qwen,gen_2,00002_2,p00451 common sub string,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0007_p02630_AtCoder_Beginner_Contest_171_-_Replacing,qwen,gen_2,00002_2,p02630 atcoder beginner contest 171 replacing,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0004_918_A._Eleven,qwen,gen_2,00002_2,918 a eleven,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0016_p00054_Sum_of_Nth_decimal_places,qwen,gen_2,00002_2,p00054 sum of nth decimal places,1,1,6,1,2,398|563,0,0,6,0,0
qwen/gen_2/00002_2/0253_p03212_AtCoder_Beginner_Contest_114_-_755,qwen,gen_2,00002_2,p03212 atcoder beginner contest 114 755,1,1,1,1,1,398,0,1,0,0,0
qwen/gen_2/00002_2/0118_1198_C._Matching_vs_Independent_Set,qwen,gen_2,00002_2,1198 c matching vs independent set,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0239_73_F._Plane_of_Tanks,qwen,gen_2,00002_2,73 f plane of tanks,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0055_181_B._Number_of_Triplets,qwen,gen_2,00002_2,181 b number of triplets,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0152_625_A._Guest_From_the_Past,qwen,gen_2,00002_2,625 a guest from the past,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0084_958_F3._Lightsabers__hard_,qwen,gen_2,00002_2,958 f3 lightsabers hard,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0069_566_C._Logistical_Questions,qwen,gen_2,00002_2,566 c logistical questions,1,1,3,1,2,398|563,0,0,3,0,0
qwen/gen_2/00002_2/0245_952_C._Ravioli_Sort,qwen,gen_2,00002_2,952 c ravioli sort,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0083_931_E._Game_with_String,qwen,gen_2,00002_2,931 e game with string,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0178_p00092_Square_Searching,qwen,gen_2,00002_2,p00092 square searching,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0014_p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,qwen,gen_2,00002_2,p03637 atcoder beginner contest 069 4 adjacent,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0125_1342_E._Placing_Rooks,qwen,gen_2,00002_2,1342 e placing rooks,1,1,3,1,1,570,0,0,3,0,0
qwen/gen_2/00002_2/0157_764_A._Taymyr_is_calling_you,qwen,gen_2,00002_2,764 a taymyr is calling you,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0075_725_C._Hidden_Word,qwen,gen_2,00002_2,725 c hidden word,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_2/00002_2/0012_p03318_AtCoder_Beginner_Contest_101_-_Snuke_Numbers,qwen,gen_2,00002_2,p03318 atcoder beginner contest 101 snuke numbers,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0091_p03574_AtCoder_Beginner_Contest_075_-_Minesweeper,qwen,gen_2,00002_2,p03574 atcoder beginner contest 075 minesweeper,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0232_554_C._Kyoya_and_Colored_Balls,qwen,gen_2,00002_2,554 c kyoya and colored balls,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0213_1450_B._Balls_of_Steel,qwen,gen_2,00002_2,1450 b balls of steel,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0255_p03837_AtCoder_Beginner_Contest_051_-_Candidates_of_No_Shortest_Paths,qwen,gen_2,00002_2,p03837 atcoder beginner contest 051 candidates of no shortest paths,1,1,4,1,1,398,0,0,4,0,0
qwen/gen_2/00002_2/0066_489_B._BerSU_Ball,qwen,gen_2,00002_2,489 b bersu ball,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0013_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,qwen,gen_2,00002_2,p03474 atcoder beginner contest 084 postal code,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0120_1238_D._AB-string,qwen,gen_2,00002_2,1238 d ab string,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0122_127_E._E-reader_Display,qwen,gen_2,00002_2,127 e e reader display,1,1,2,1,2,398|563,0,0,2,0,0
qwen/gen_2/00002_2/0184_p01280_Galaxy_Wide_Web_Service,qwen,gen_2,00002_2,p01280 galaxy wide web service,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0194_1025_B._Weakened_Common_Divisor,qwen,gen_2,00002_2,1025 b weakened common divisor,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0143_409_C._Magnum_Opus,qwen,gen_2,00002_2,409 c magnum opus,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0151_602_C._The_Two_Routes,qwen,gen_2,00002_2,602 c the two routes,1,1,2,1,2,398|563,0,0,2,0,0
qwen/gen_2/00002_2/0094_p04052_AtCoder_Grand_Contest_001_-_Wide_Swap,qwen,gen_2,00002_2,p04052 atcoder grand contest 001 wide swap,1,1,1,1,1,398,0,0,0,1,0
qwen/gen_2/00002_2/0191_p02319_0-1_Knapsack_Problem_II,qwen,gen_2,00002_2,p02319 0 1 knapsack problem ii,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0000_825_E._Minimal_Labels,qwen,gen_2,00002_2,825 e minimal labels,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0127_1384_F._Rearrange,qwen,gen_2,00002_2,1384 f rearrange,1,1,4,1,2,398|563,0,0,4,0,0
qwen/gen_2/00002_2/0047_136_B._Ternary_Logic,qwen,gen_2,00002_2,136 b ternary logic,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0103_p01320_Magical_Island_2,qwen,gen_2,00002_2,p01320 magical island 2,1,1,2,1,1,563,0,0,2,0,0
qwen/gen_2/00002_2/0031_p02425_Bit_Flag,qwen,gen_2,00002_2,p02425 bit flag,1,1,3,1,1,758,2,0,0,0,1
qwen/gen_2/00002_2/0131_149_D._Coloring_Brackets,qwen,gen_2,00002_2,149 d coloring brackets,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0052_1481_B._New_Colony,qwen,gen_2,00002_2,1481 b new colony,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0038_1165_E._Two_Arrays_and_Sum_of_Functions,qwen,gen_2,00002_2,1165 e two arrays and sum of functions,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0074_703_C._Chris_and_Road,qwen,gen_2,00002_2,703 c chris and road,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0027_p01856_Typhoon,qwen,gen_2,00002_2,p01856 typhoon,1,1,1,1,1,563,0,0,1,0,0
qwen/gen_2/00002_2/0171_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,qwen,gen_2,00002_2,p03072 atcoder beginner contest 124 great ocean view,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0023_p01240_Oil_Company,qwen,gen_2,00002_2,p01240 oil company,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0218_177_C1._Party,qwen,gen_2,00002_2,177 c1 party,1,1,4,1,1,398,0,0,4,0,0
qwen/gen_2/00002_2/0018_p00340_Rectangle,qwen,gen_2,00002_2,p00340 rectangle,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0079_815_B._Karen_and_Test,qwen,gen_2,00002_2,815 b karen and test,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0244_878_B._Teams_Formation,qwen,gen_2,00002_2,878 b teams formation,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0217_155_A._I_love__username_,qwen,gen_2,00002_2,155 a i love username,1,1,2,1,1,398,0,0,2,0,0
qwen/gen_2/00002_2/0159_808_G._Anthem_of_Berland,qwen,gen_2,00002_2,808 g anthem of berland,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0248_p02537_ACL_Beginner_Contest_-_Flat_Subsequence,qwen,gen_2,00002_2,p02537 acl beginner contest flat subsequence,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0026_p01711_Idempotent_Filter,qwen,gen_2,00002_2,p01711 idempotent filter,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0200_1157_C2._Increasing_Subsequence__hard_version_,qwen,gen_2,00002_2,1157 c2 increasing subsequence hard version,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0128_1406_C._Link_Cut_Centroids,qwen,gen_2,00002_2,1406 c link cut centroids,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0045_1305_B._Kuroni_and_Simple_Strings,qwen,gen_2,00002_2,1305 b kuroni and simple strings,1,1,1,0,0,,1,0,0,0,0
qwen/gen_2/00002_2/0017_p00184_Tsuruga_Castle,qwen,gen_2,00002_2,p00184 tsuruga castle,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0076_747_C._Servers,qwen,gen_2,00002_2,747 c servers,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0164_924_C._Riverside_Curio,qwen,gen_2,00002_2,924 c riverside curio,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0147_505_D._Mr._Kitayuta_s_Technology,qwen,gen_2,00002_2,505 d mr kitayuta s technology,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0073_680_D._Bear_and_Tower_of_Cubes,qwen,gen_2,00002_2,680 d bear and tower of cubes,1,1,0,0,0,,0,0,0,0,0
qwen/gen_2/00002_2/0054_1534_D._Lost_Tree,qwen,gen_2,00002_2,1534 d lost tree,1,1,1,1,1,398,0,0,1,0,0
qwen/gen_2/00002_2/0247_999_F._Cards_and_Joy,qwen,gen_2,00002_2,999 f cards and joy,1,1,2,1,2,398|563,0,0,2,0,0
gemma/gen_3/00002_3/0016_p03963_AtCoder_Beginner_Contest_046_-_Painting_Balls_with_AtCoDeer,gemma,gen_3,00002_3,p03963 atcoder beginner contest 046 painting balls with atcodeer,1,1,1,1,1,197,0,0,1,0,0
gemma/gen_3/00002_3/0095_p00264_East_Wind,gemma,gen_3,00002_3,p00264 east wind,1,1,2,1,1,398,0,0,2,0,0
gemma/gen_3/00002_3/0144_602_C._The_Two_Routes,gemma,gen_3,00002_3,602 c the two routes,1,1,5,1,2,398|571,0,0,5,0,0
gemma/gen_3/00002_3/0027_p01711_Idempotent_Filter,gemma,gen_3,00002_3,p01711 idempotent filter,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0216_341_B._Bubble_Sort_Graph,gemma,gen_3,00002_3,341 b bubble sort graph,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0110_1068_F._Knights,gemma,gen_3,00002_3,1068 f knights,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0102_p01320_Magical_Island_2,gemma,gen_3,00002_3,p01320 magical island 2,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0053_1481_B._New_Colony,gemma,gen_3,00002_3,1481 b new colony,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0048_136_B._Ternary_Logic,gemma,gen_3,00002_3,136 b ternary logic,1,1,1,1,1,563,0,0,1,0,0
gemma/gen_3/00002_3/0175_p00738_Roll-A-Big-Ball,gemma,gen_3,00002_3,p00738 roll a big ball,1,1,1,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0237_924_A._Mystical_Mosaic,gemma,gen_3,00002_3,924 a mystical mosaic,1,1,3,1,2,563|571,0,0,3,0,0
gemma/gen_3/00002_3/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,gemma,gen_3,00002_3,p02761 atcoder beginner contest 157 guess the number,1,1,2,1,1,563,0,0,2,0,0
gemma/gen_3/00002_3/0177_p01009_Room_of_Time_and_Spirit,gemma,gen_3,00002_3,p01009 room of time and spirit,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0119_127_E._E-reader_Display,gemma,gen_3,00002_3,127 e e reader display,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0059_253_A._Boys_and_Girls,gemma,gen_3,00002_3,253 a boys and girls,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0204_1406_A._Subset_Mex,gemma,gen_3,00002_3,1406 a subset mex,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0247_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,gemma,gen_3,00002_3,p03361 atcoder beginner contest 096 grid repainting 2,1,1,3,1,2,398|563,0,0,3,0,0
gemma/gen_3/00002_3/0141_529_C._Rooks_and_Rectangles,gemma,gen_3,00002_3,529 c rooks and rectangles,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0041_121_C._Lucky_Permutation,gemma,gen_3,00002_3,121 c lucky permutation,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0094_p00131_Doctor_s_Strange_Particles,gemma,gen_3,00002_3,p00131 doctor s strange particles,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0127_1474_B._Different_Divisors,gemma,gen_3,00002_3,1474 b different divisors,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0242_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,gemma,gen_3,00002_3,p02668 nomura programming competition 2020 sorting game,1,1,1,1,1,570,0,0,1,0,0
gemma/gen_3/00002_3/0088_p03258_AtCoder_Grand_Contest_027_-_ABBreviate,gemma,gen_3,00002_3,p03258 atcoder grand contest 027 abbreviate,1,1,2,1,1,398,0,0,0,2,0
gemma/gen_3/00002_3/0156_902_A._Visiting_a_Friend,gemma,gen_3,00002_3,902 a visiting a friend,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0082_958_F3._Lightsabers__hard_,gemma,gen_3,00002_3,958 f3 lightsabers hard,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0203_1384_D._GameGame,gemma,gen_3,00002_3,1384 d gamegame,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0002_870_A._Search_for_Pretty_Integers,gemma,gen_3,00002_3,870 a search for pretty integers,1,1,2,1,1,398,0,0,2,0,0
gemma/gen_3/00002_3/0051_1433_C._Dominant_Piranha,gemma,gen_3,00002_3,1433 c dominant piranha,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0046_1329_D._Dreamoon_Likes_Strings,gemma,gen_3,00002_3,1329 d dreamoon likes strings,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0171_p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes,gemma,gen_3,00002_3,p04006 atcoder grand contest 004 colorful slimes,1,1,4,1,2,398|563,0,0,4,0,0
gemma/gen_3/00002_3/0107_p02369_Cycle_Detection_for_a_Directed_Graph,gemma,gen_3,00002_3,p02369 cycle detection for a directed graph,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0030_p02137_Special_Chat,gemma,gen_3,00002_3,p02137 special chat,1,1,1,1,1,563,0,0,1,0,0
gemma/gen_3/00002_3/0194_1157_C2._Increasing_Subsequence__hard_version_,gemma,gen_3,00002_3,1157 c2 increasing subsequence hard version,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0080_860_C._Tests_Renumeration,gemma,gen_3,00002_3,860 c tests renumeration,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0066_465_C._No_to_Palindromes_,gemma,gen_3,00002_3,465 c no to palindromes,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0007_993_D._Compute_Power,gemma,gen_3,00002_3,993 d compute power,1,1,1,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0229_698_B._Fix_a_Tree,gemma,gen_3,00002_3,698 b fix a tree,1,1,9,1,3,398|563|570,0,0,9,0,0
gemma/gen_3/00002_3/0118_1256_E._Yet_Another_Division_Into_Teams,gemma,gen_3,00002_3,1256 e yet another division into teams,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0197_1238_B._Kill__Em_All,gemma,gen_3,00002_3,1238 b kill em all,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0152_808_G._Anthem_of_Berland,gemma,gen_3,00002_3,808 g anthem of berland,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0241_p02537_ACL_Beginner_Contest_-_Flat_Subsequence,gemma,gen_3,00002_3,p02537 acl beginner contest flat subsequence,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0052_1458_B._Glass_Half_Spilled,gemma,gen_3,00002_3,1458 b glass half spilled,1,1,9,1,2,398|563,0,0,9,0,0
gemma/gen_3/00002_3/0049_1392_B._Omkar_and_Infinity_Clock,gemma,gen_3,00002_3,1392 b omkar and infinity clock,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0220_436_B._Om_Nom_and_Spiders,gemma,gen_3,00002_3,436 b om nom and spiders,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0234_833_A._The_Meaningless_Game,gemma,gen_3,00002_3,833 a the meaningless game,1,1,1,1,1,563,0,0,1,0,0
gemma/gen_3/00002_3/0092_p03893_CODE_FESTIVAL_2016_Relay__Parallel__-_Trichotomy,gemma,gen_3,00002_3,p03893 code festival 2016 relay parallel trichotomy,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0139_459_E._Pashmak_and_Graph,gemma,gen_3,00002_3,459 e pashmak and graph,1,1,2,1,1,398,0,0,2,0,0
gemma/gen_3/00002_3/0150_764_A._Taymyr_is_calling_you,gemma,gen_3,00002_3,764 a taymyr is calling you,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0105_p02074_N-by-M_grid_calculation,gemma,gen_3,00002_3,p02074 n by m grid calculation,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0143_580_D._Kefa_and_Dishes,gemma,gen_3,00002_3,580 d kefa and dishes,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0037_1097_B._Petr_and_a_Combination_Lock,gemma,gen_3,00002_3,1097 b petr and a combination lock,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0116_1198_C._Matching_vs_Independent_Set,gemma,gen_3,00002_3,1198 c matching vs independent set,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0024_p01240_Oil_Company,gemma,gen_3,00002_3,p01240 oil company,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0155_878_D._Magic_Breeding,gemma,gen_3,00002_3,878 d magic breeding,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0239_979_E._Kuro_and_Topological_Parity,gemma,gen_3,00002_3,979 e kuro and topological parity,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0019_p00340_Rectangle,gemma,gen_3,00002_3,p00340 rectangle,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0195_1179_E._Alesya_and_Discrete_Math,gemma,gen_3,00002_3,1179 e alesya and discrete math,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0036_1076_B._Divisor_Subtraction,gemma,gen_3,00002_3,1076 b divisor subtraction,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0075_703_C._Chris_and_Road,gemma,gen_3,00002_3,703 c chris and road,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0138_436_D._Pudding_Monsters,gemma,gen_3,00002_3,436 d pudding monsters,1,1,4,1,2,398|563,0,0,4,0,0
gemma/gen_3/00002_3/0058_229_C._Triangles,gemma,gen_3,00002_3,229 c triangles,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0157_924_C._Riverside_Curio,gemma,gen_3,00002_3,924 c riverside curio,1,1,2,1,1,398,0,0,2,0,0
gemma/gen_3/00002_3/0074_680_D._Bear_and_Tower_of_Cubes,gemma,gen_3,00002_3,680 d bear and tower of cubes,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0020_p00534_Silk_Road,gemma,gen_3,00002_3,p00534 silk road,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,gemma,gen_3,00002_3,p03474 atcoder beginner contest 084 postal code,1,1,2,1,1,398,0,0,2,0,0
gemma/gen_3/00002_3/0154_854_A._Fraction,gemma,gen_3,00002_3,854 a fraction,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0117_1215_B._The_Number_of_Products,gemma,gen_3,00002_3,1215 b the number of products,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0200_12_B._Correct_Solution_,gemma,gen_3,00002_3,12 b correct solution,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0153_833_C._Ever-Hungry_Krakozyabra,gemma,gen_3,00002_3,833 c ever hungry krakozyabra,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0179_p01280_Galaxy_Wide_Web_Service,gemma,gen_3,00002_3,p01280 galaxy wide web service,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0187_p02464_Set_Intersection,gemma,gen_3,00002_3,p02464 set intersection,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0033_1008_D._Pave_the_Parallelepiped,gemma,gen_3,00002_3,1008 d pave the parallelepiped,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0181_p01600_Tree_Construction,gemma,gen_3,00002_3,p01600 tree construction,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0085_p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,gemma,gen_3,00002_3,p02709 atcoder beginner contest 163 active infants,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0170_p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting,gemma,gen_3,00002_3,p03839 atcoder grand contest 008 contiguous repainting,1,1,2,1,1,398,0,0,2,0,0
gemma/gen_3/00002_3/0166_p03214_Dwango_Programming_Contest_V_-_Thumbnail,gemma,gen_3,00002_3,p03214 dwango programming contest v thumbnail,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0151_787_C._Berzerk,gemma,gen_3,00002_3,787 c berzerk,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0201_1323_D._Present,gemma,gen_3,00002_3,1323 d present,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0017_p00054_Sum_of_Nth_decimal_places,gemma,gen_3,00002_3,p00054 sum of nth decimal places,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_3/00002_3/0249_p03837_AtCoder_Beginner_Contest_051_-_Candidates_of_No_Shortest_Paths,gemma,gen_3,00002_3,p03837 atcoder beginner contest 051 candidates of no shortest paths,1,1,2,1,2,398|563,0,0,2,0,0
gemma/gen_3/00002_3/0035_1054_B._Appending_Mex,gemma,gen_3,00002_3,1054 b appending mex,1,1,2,1,1,563,0,0,2,0,0
gemma/gen_3/00002_3/0078_794_C._Naming_Company,gemma,gen_3,00002_3,794 c naming company,1,1,4,1,2,398|786,0,2,2,0,0
gemma/gen_3/00002_3/0231_73_F._Plane_of_Tanks,gemma,gen_3,00002_3,73 f plane of tanks,1,1,0,0,0,,0,0,0,0,0
gemma/gen_3/00002_3/0056_181_B._Number_of_Triplets,gemma,gen_3,00002_3,181 b number of triplets,1,1,0,0,0,,0,0,0,0,0
